Store Size (sq ft),Number of Employees,Advertising Spend ($),Product Variety,Seasonality Index,Customer Foot Traffic,Price Index,Competitor Pricing,Customer Satisfaction Score,Promotional Frequency,Online Sales (%),Product Return Rate (%),Supply Chain Efficiency Index,Economic Index,Market Share (%),Customer Demographics (Age Group),Store Location Type,Weather Impact Index,Store Opening Hours,Advertising Medium Mix (%),Sales ($)
2331,105,70681,814,1,17391,150,162,8.647843283,8,27,10.27468374,90,54.75854739,10.36348417,45-54,Urban,13.32900624,69,64,32106.14249
5261,60,33101,173,2,19899,135,128,8.833313887,9,31,11.48468253,71,57.17396349,27.50317596,35-44,Rural,19.51952021,89,63,28283.2434
8648,74,3775,636,5,18801,170,150,6.301670863,5,40,11.20555672,92,94.15917452,22.98153712,35-44,Urban,23.20050472,92,65,26910.38224
6115,35,98183,200,5,19700,199,204,6.815537802,5,45,17.95617596,71,55.45563221,12.62323569,18-24,Suburban,8.223432533,61,35,37341.9715
5637,112,46619,275,2,8358,124,111,8.937401753,6,18,6.22423014,84,54.78656036,10.61366235,45-54,Urban,5.157427769,91,33,27593.42024
5854,81,46838,526,4,18671,238,233,6.811255231,7,55,14.78803171,97,97.01886554,29.27913828,45-54,Urban,10.0699904,76,59,34408.48356
4177,67,20539,1240,4,18502,143,160,8.078122053,3,12,7.677459382,77,82.29517298,21.66618193,25-34,Urban,10.93853256,87,68,27219.72996
8730,49,58124,1289,3,8637,113,102,6.760361082,5,42,21.39477082,78,55.04579918,11.98548869,25-34,Suburban,0.996757237,76,47,28681.34815
3180,31,66149,140,1,1660,128,144,7.06909678,1,36,12.61326009,62,98.58583695,19.61753275,35-44,Urban,21.5424133,73,51,28598.40665
5892,54,27616,528,4,9907,173,178,6.573836964,10,52,15.55144386,94,57.35500053,17.57425977,18-24,Urban,24.88980847,69,39,27742.51267
8043,30,80655,443,2,7922,149,156,8.568900581,5,10,5.586352176,64,88.31728626,16.21166066,45-54,Suburban,23.08021732,93,58,31944.47602
1137,83,91695,465,4,12953,104,95,8.647946291,4,53,6.165286271,94,51.74256808,19.69635507,18-24,Urban,21.51662449,73,52,32053.62502
7327,69,55567,1243,5,19913,209,208,6.890737524,1,18,18.50109661,86,81.22708987,16.59116334,18-24,Urban,24.81500759,76,33,33900.29747
4472,104,38099,708,1,4970,221,214,8.470769473,7,14,20.3354109,96,77.33519361,19.98892026,35-44,Urban,22.6952108,96,48,30366.94859
6449,40,76831,756,3,4407,187,201,7.07472495,1,24,19.20071169,80,60.40019052,27.3194883,18-24,Suburban,17.20919052,81,55,32452.96854
3832,88,62799,827,1,10046,156,164,6.297058269,8,59,19.74037273,75,82.15730714,29.80468408,45-54,Suburban,4.168916219,77,36,30575.25123
4579,67,91221,328,5,15547,125,116,8.274229192,10,18,7.092397011,87,80.85264966,21.56931933,35-44,Rural,3.908753083,94,42,33257.64981
6971,39,26479,924,5,5760,105,102,7.789338747,2,54,18.86901682,84,89.91758577,27.90680325,18-24,Urban,1.219493664,77,32,24933.33076
5164,86,47172,1253,5,19281,243,224,6.823147331,10,37,8.634951654,92,93.79370293,25.89389736,35-44,Urban,10.29577168,89,69,34805.55751
8941,63,56863,1475,5,14465,159,140,6.758999222,5,22,6.960308638,76,75.50524703,9.556084541,35-44,Urban,20.22060193,96,40,31043.54344
6569,52,43043,988,2,5087,199,195,8.926870111,6,33,20.14321661,89,74.51475967,28.05433151,25-34,Rural,12.25739862,99,45,29857.31826
5300,92,83569,1441,3,8607,111,100,8.587503123,9,54,22.78812234,63,81.07978855,3.053461002,35-44,Suburban,9.158042643,65,49,31050.30983
7269,80,16408,1083,5,5019,174,171,8.429394988,7,19,19.33419815,61,86.46037946,10.56773281,18-24,Suburban,2.730896605,74,52,26027.12044
4818,28,58980,935,5,1815,102,103,6.384053126,6,51,21.11146906,68,67.80855862,19.55840312,25-34,Rural,1.293832727,94,52,27258.12892
2906,87,83956,1460,4,13563,162,160,8.265561823,5,31,24.8217631,90,75.23209417,16.28054793,45-54,Urban,9.979478586,85,61,33483.47136
7254,54,17351,1396,3,14292,233,213,6.643620664,6,48,7.695118228,84,79.25520929,16.72995939,45-54,Urban,2.498134505,100,67,30510.26009
1760,100,5131,216,1,17158,118,121,8.93216683,4,31,24.30305105,96,99.41890419,24.05176156,45-54,Suburban,2.588704318,86,32,24662.68146
8830,117,45825,917,3,1922,117,132,6.156267564,1,46,17.02395611,95,79.38560982,6.646406786,45-54,Suburban,9.883710624,89,37,26695.27475
8350,107,12349,467,3,13929,179,183,7.056415451,9,48,21.26506315,64,61.20932754,29.48018979,45-54,Suburban,12.57108641,70,67,27126.48659
7238,115,61931,1217,3,15925,172,187,7.285943522,5,29,18.00338363,83,79.39949291,13.68628859,18-24,Suburban,4.667072174,83,69,32228.19563
7090,84,45254,267,5,18648,230,240,8.472608735,8,19,16.40075578,83,90.97497915,28.54545468,35-44,Suburban,17.11589216,73,43,33738.74244
7031,27,39225,1053,5,11979,225,235,8.298668454,7,19,19.07237988,88,92.870184,12.11036007,25-34,Rural,10.46730002,82,37,31937.72726
8687,64,13453,1464,2,3722,171,152,7.124976435,8,35,11.40517329,90,90.01252273,18.4518134,35-44,Suburban,2.298063443,68,40,25649.88583
9472,106,19814,760,1,6355,137,135,7.69668088,1,34,23.48543047,96,94.41047076,14.05903267,35-44,Urban,15.92585311,77,62,25477.15254
2887,66,19263,794,4,14301,167,158,8.506785491,9,37,7.305851441,78,66.73831709,20.60211975,18-24,Suburban,8.923620467,98,44,27197.85405
4266,59,78694,1024,3,3550,179,168,6.054598776,1,22,11.36062368,82,75.37853105,6.325117152,18-24,Suburban,1.308036927,78,66,32135.03959
1666,95,16735,251,1,12141,141,151,8.406534299,3,24,5.623247064,94,88.9795548,12.61822745,18-24,Suburban,23.69953949,64,43,25705.16177
5188,73,16830,685,1,19057,163,164,8.840688076,8,15,10.42646095,65,63.22249754,2.983052541,25-34,Urban,14.27992393,77,55,27550.29836
1671,95,48893,1012,2,12284,177,179,6.096193564,1,21,9.364261543,65,68.57907189,18.34494109,18-24,Urban,11.94300923,92,37,30175.30716
7777,65,45673,373,4,19050,226,228,6.136742961,1,28,5.992617214,96,91.55778273,28.91776926,35-44,Urban,21.47843487,97,33,33734.07665
8570,66,90462,595,3,2384,204,198,7.033542017,6,41,14.83548128,89,88.50428248,2.33128894,25-34,Rural,23.41851073,72,65,34557.12303
8956,34,46066,200,4,9252,175,180,6.263308691,5,20,14.37272084,60,98.5599784,20.12927071,18-24,Urban,5.508046704,68,47,29729.52478
6124,38,4373,656,2,8238,231,213,7.437828241,6,47,6.554908878,67,99.79870293,23.47784095,18-24,Urban,20.25361254,85,56,28074.43406
6585,45,11335,1205,5,7026,229,231,8.186132055,3,42,10.23701063,87,62.03722735,7.180144301,18-24,Suburban,20.77699817,60,48,28452.30894
5777,71,24741,172,1,11482,221,220,7.700697705,10,11,24.06644321,84,95.02249931,8.919154508,35-44,Rural,1.360069867,71,32,30058.7144
4900,112,11692,1137,3,14801,143,162,6.589295727,10,24,7.21473249,92,54.72577507,6.845851501,18-24,Suburban,17.79860288,83,38,25728.6444
7677,41,48295,256,5,17120,201,219,7.9644339,6,45,11.10037298,97,85.49001045,9.624966464,35-44,Rural,1.574197045,60,68,32375.6234
7981,40,46541,834,2,16580,161,148,8.054563438,2,14,5.717247969,73,61.00496938,4.192394217,25-34,Suburban,14.86683116,63,31,30224.69434
7376,70,35057,231,4,9664,100,97,8.797337867,8,24,7.977744052,70,65.01555785,11.74008827,18-24,Rural,16.73091943,66,38,26065.92091
1523,57,67983,1461,1,18342,116,101,6.440390692,6,52,18.98794215,61,97.31605888,11.69894666,45-54,Urban,9.176467209,87,35,30961.66981
3393,39,20583,1118,3,1493,115,121,8.077008495,4,19,12.33433001,89,63.15756184,24.41075624,45-54,Urban,22.01968742,96,67,23700.79866
3593,48,23765,1499,5,17465,108,123,8.734281657,4,26,14.04153141,89,83.65889346,24.22779115,35-44,Rural,20.01279267,64,57,26370.80342
8240,70,60287,658,5,7999,158,152,7.50469246,7,43,8.139567903,63,58.90642539,24.10497754,18-24,Urban,23.14899284,98,63,30182.5891
7937,23,24906,206,1,14833,218,234,7.08539904,3,33,18.64280346,72,54.66949888,17.44404148,18-24,Rural,7.872238166,91,58,30334.58722
7190,74,86103,364,4,3970,236,220,6.512248483,3,19,20.03043196,66,66.96585127,10.45053992,45-54,Urban,0.538195002,90,32,35783.98589
6240,90,80675,1328,2,1011,239,257,8.600360659,6,39,8.62224099,97,81.20980504,12.91797098,25-34,Urban,20.28653167,74,45,35159.48954
7493,111,47525,1202,4,16551,218,206,7.182739125,9,12,5.899869272,62,62.39725719,10.21456164,25-34,Urban,5.5744339,62,64,32891.14875
3878,47,39230,254,4,18145,140,126,8.77464733,1,60,6.618822686,68,65.00843993,17.87590924,35-44,Suburban,11.67890101,74,40,28740.11648
5143,23,20520,1087,4,4185,242,241,8.543274894,5,46,18.14091514,73,85.43649093,28.20139452,45-54,Urban,20.4330293,77,52,29651.76378
4644,41,86238,1096,1,17409,165,154,7.129919555,1,12,7.71021205,70,55.13980115,9.250406738,35-44,Urban,5.403379467,80,59,34308.56616
5432,95,52934,346,1,2806,174,179,7.721742927,1,49,14.87837668,96,72.34525459,14.30670271,35-44,Rural,7.79771907,69,34,29278.54961
2276,64,26566,630,2,6664,110,93,6.081522109,3,14,8.052830619,73,97.08672649,19.99839097,25-34,Rural,10.97699966,80,37,24925.28968
6811,86,74193,957,4,15126,107,124,6.789664209,3,37,8.402960964,78,69.84858312,25.49615244,45-54,Urban,6.795621254,85,39,31058.64719
1302,105,31134,637,1,13894,233,236,8.130818546,4,53,5.087210067,67,71.7100514,8.346683699,35-44,Suburban,11.53303558,100,57,31377.97321
1638,85,11345,828,2,6154,247,240,8.033732838,3,23,11.41648512,66,86.91021518,9.128408578,25-34,Suburban,0.239916112,62,65,29095.73114
1055,107,42185,1277,2,14767,198,178,7.060108379,6,48,6.795945321,66,88.9505761,26.66980044,25-34,Urban,5.304699319,60,39,30879.4938
9717,53,93949,253,4,16226,171,167,8.425824096,4,20,12.87922551,62,88.48031949,3.32748548,18-24,Suburban,20.81383399,80,43,35425.74839
9150,110,71744,191,3,2525,212,215,6.707508156,8,17,16.95568619,62,99.89335125,18.55798057,45-54,Urban,10.33704896,70,67,33023.38054
3125,74,34455,437,4,1760,206,212,7.383811599,1,46,12.35063896,77,53.57255437,25.95320707,45-54,Urban,15.91014419,75,66,28484.00035
1364,20,29018,1254,3,17978,133,119,7.417591906,8,17,19.10163262,92,99.11266423,27.73053976,18-24,Suburban,5.807198191,94,34,27661.38594
7809,91,55219,549,2,14880,156,144,7.022450307,1,21,19.82903536,96,97.50948085,1.367930373,35-44,Suburban,16.24696661,80,35,30883.88837
5621,106,46991,909,1,2055,216,230,8.863998303,1,24,18.93212775,87,92.60694501,11.72031335,25-34,Urban,24.99934669,100,59,30658.2899
6126,57,74616,886,5,11046,219,210,8.090052101,7,28,23.73427119,95,72.70627879,8.460678798,25-34,Suburban,14.88219098,70,48,34890.20843
6122,25,88438,372,2,4083,246,246,7.617598006,1,57,9.74588554,75,93.54511858,17.47294507,25-34,Suburban,15.70896407,90,43,36702.61058
2646,105,10486,687,1,16678,170,152,7.53154528,9,55,8.789129062,74,61.04162062,19.35300603,18-24,Suburban,2.787995612,60,40,26727.72139
1918,44,39862,276,2,13108,139,133,6.477888277,8,37,17.19422978,88,89.58279177,29.99345985,25-34,Suburban,10.08453679,100,34,28105.88787
3797,101,59870,930,4,10650,241,241,7.116560691,1,16,16.89754019,77,59.26191516,15.87011241,35-44,Suburban,21.51812246,91,60,34343.1162
7506,36,87694,742,3,6957,202,191,8.018319944,2,49,15.20196667,78,90.76810017,16.99253948,35-44,Urban,20.85679934,62,61,34790.9149
6870,80,44856,1172,2,6255,223,235,8.773710659,2,16,5.08706383,88,80.72645666,13.01509173,18-24,Urban,13.05997776,91,53,31475.31665
2531,31,87055,666,1,10411,222,207,8.449392178,2,39,16.1047646,65,54.90156398,5.282639897,35-44,Suburban,22.58635374,64,39,35818.49545
9172,25,32379,765,4,17344,199,180,6.901169412,6,27,23.65596114,86,94.76597777,9.796414568,45-54,Suburban,3.573425455,96,42,30833.77388
4345,109,65729,1478,5,10691,236,244,7.301869877,4,33,11.69155378,66,78.89785977,8.162562614,45-54,Urban,16.45473512,71,42,34740.12383
8673,46,29378,1431,4,19214,157,176,6.248752562,8,15,24.35198387,86,82.81241391,24.23537105,25-34,Urban,6.222089413,73,65,28988.63235
7949,27,55353,967,3,4395,247,259,6.306516969,1,60,12.13513358,78,64.17550178,16.82867623,25-34,Suburban,16.13903513,68,51,33518.97706
7882,102,50996,1169,4,2203,208,191,7.410691161,10,13,7.79709005,76,93.5817752,9.589615276,45-54,Urban,2.184992228,66,38,30740.30238
2906,84,15031,401,5,4044,220,203,7.59065822,4,12,12.9680683,70,77.26003676,15.18369418,35-44,Urban,23.59022738,75,48,27653.31754
4086,76,81072,967,1,8272,191,199,6.792081287,10,58,14.89222626,64,71.05601421,7.34708161,18-24,Urban,19.65830099,87,36,33528.59154
9152,112,66982,1011,2,4514,149,165,7.928348068,5,60,17.5892882,61,76.71408726,6.368687367,25-34,Urban,5.024039122,66,44,30093.37186
6750,118,37683,507,3,10990,247,246,8.110142057,9,56,15.09756324,71,85.16565407,25.93832488,25-34,Urban,15.93191421,73,46,32722.13316
9905,59,18618,1312,5,7192,204,206,6.897348395,5,15,15.73437255,70,84.75239378,28.39951478,45-54,Urban,18.97864101,91,43,28126.6324
2062,33,7587,921,3,11767,216,213,8.275274177,3,35,5.481340767,69,67.87885505,3.320423627,45-54,Suburban,5.236145546,67,31,27814.12881
2976,54,63790,1252,4,17528,126,130,6.616814757,4,53,10.07240338,87,69.26291401,23.18159851,18-24,Urban,2.333257693,86,43,30771.81719
2296,67,32480,660,3,8507,131,111,7.632754132,10,60,11.21393316,66,78.11190964,14.14603456,25-34,Suburban,8.794494152,62,33,26301.18869
7229,103,99530,1389,5,5857,100,94,8.412843281,7,47,24.74177076,73,96.22035604,12.2801776,35-44,Suburban,3.39385853,86,32,32152.93424
8641,75,21527,1241,2,13118,116,129,7.611027257,1,20,10.91135477,72,87.27151335,20.99292798,35-44,Urban,14.14279263,89,32,25882.11979
1125,68,24569,563,2,18761,236,235,8.723888156,6,38,22.93157698,64,69.52074927,8.721356875,45-54,Urban,10.60287274,93,40,31584.83704
5632,32,12151,243,3,4146,183,199,6.175503699,8,29,11.09472401,67,66.85163133,1.596855562,18-24,Suburban,11.56060845,85,34,25667.83628
7288,80,72094,541,1,18177,144,150,7.764941536,1,19,6.922206621,60,76.18183371,7.206082587,45-54,Urban,13.57158693,96,58,32373.71853
4596,68,60174,1323,3,6756,165,166,7.685266358,8,35,9.952347981,64,93.49956845,6.362827225,18-24,Urban,24.55130365,99,57,30234.53945
7168,65,45739,1280,4,5414,131,115,7.981059986,7,57,10.4565677,70,50.43396208,1.987432065,35-44,Urban,19.81589166,81,52,27366.80295
8561,81,33954,586,2,18494,144,157,8.500220516,1,36,24.56497188,69,85.52430341,10.31814706,18-24,Urban,15.73678737,91,59,28745.28789
9258,27,36303,959,2,4937,108,126,8.177559253,9,59,18.48583011,74,64.72561277,14.76103747,35-44,Rural,9.092640362,100,52,25851.04512
1232,62,35700,1257,2,4963,129,111,8.370848206,3,23,23.63361991,98,60.41987401,22.33903221,18-24,Suburban,0.676733828,61,51,26047.8752
7371,39,94036,247,1,6897,183,179,6.866450177,2,45,21.69990044,88,50.60689984,10.44417844,45-54,Urban,2.913190268,67,41,34352.47014
5206,116,68568,1459,1,9974,159,162,7.162492136,7,21,16.57196981,84,94.82953103,6.641667704,35-44,Rural,18.27168126,66,56,31453.61065
8943,109,67788,1194,5,15377,100,103,7.880330922,3,32,18.50775848,65,95.6124235,7.687973308,25-34,Urban,9.230098206,78,69,30449.49831
7891,58,72045,1356,3,18500,104,86,7.660384416,1,30,17.49674387,70,53.07087208,26.8441353,25-34,Suburban,8.360935896,92,44,31269.7437
7738,104,38842,1457,3,17056,162,148,8.883311625,10,17,18.32526052,76,76.09076615,6.936891786,35-44,Rural,22.22445896,61,52,29676.91986
3472,68,14900,910,4,2750,164,168,6.5605035,3,48,10.29547329,74,57.62872293,26.49797936,25-34,Rural,12.11272226,62,48,24866.25397
3739,83,81059,765,2,5027,177,159,7.053835117,6,18,13.16250268,75,87.93437773,13.96587087,35-44,Urban,22.48942644,87,40,32491.39162
6401,81,2881,189,1,12528,231,225,7.7182657,3,33,16.85231623,61,83.26957359,28.09761254,45-54,Suburban,22.16596276,73,67,28466.3983
2761,73,34037,1457,4,6745,213,221,8.60389131,5,40,5.718569301,95,64.85654065,12.83467195,45-54,Urban,2.004532293,74,69,29708.71838
1876,28,2630,298,4,10679,124,132,8.788045574,9,34,14.65669803,78,55.84801405,6.15280508,18-24,Urban,23.63407446,80,32,23343.70215
4812,107,21789,1284,1,6938,234,223,7.008108992,7,26,22.19453867,97,91.56103314,16.92186795,25-34,Urban,1.92387209,73,45,29866.2958
2460,56,89059,637,3,13150,240,251,6.201325385,2,51,14.84735455,80,83.71262396,18.04349148,25-34,Suburban,24.08765288,99,61,37614.44438
2733,68,84494,1244,2,14406,142,144,7.264859094,1,38,16.04646737,70,50.34099725,19.42918979,25-34,Urban,11.31537294,77,67,32737.62484
2605,60,47151,400,3,18743,156,174,7.18303243,7,12,9.03810241,62,81.39358905,12.93340484,35-44,Urban,19.02151689,98,38,30177.30547
6622,36,49920,823,4,5853,241,229,8.959461204,4,30,20.88686688,93,90.51480138,2.409438883,45-54,Urban,17.65360918,79,67,32952.24618
7767,107,68231,1062,2,19325,171,187,7.293183733,7,17,12.17756576,77,79.53840298,19.17487777,25-34,Urban,12.96237436,60,34,33305.48237
7986,40,81357,167,5,4148,126,145,6.917168998,6,23,24.13175107,74,71.23568383,28.05787447,18-24,Urban,15.48637047,68,30,30630.18856
4517,70,4262,558,4,17243,227,220,7.096132124,7,48,24.87429617,84,79.19591893,28.76920023,25-34,Rural,23.74795454,68,64,29110.794
4735,78,67981,497,3,8933,205,188,7.190778842,4,25,23.32001085,74,80.98560284,18.30967567,18-24,Urban,23.18378727,97,64,33067.35615
9434,58,82972,719,3,10436,170,169,8.464621147,3,27,6.697534896,89,82.0017312,1.576723521,25-34,Urban,16.35815126,98,41,33529.74078
3590,74,76485,1409,3,18669,166,173,6.243044678,5,40,11.66366311,76,98.3522527,4.075115945,25-34,Suburban,16.44296697,88,65,33734.14634
2063,60,55722,1263,1,7474,189,182,6.949521147,3,20,23.9027527,77,58.93238938,25.18572525,45-54,Suburban,6.173467335,74,50,30692.72277
5324,58,90499,829,4,15679,103,116,8.898955476,3,47,21.0906659,90,81.15465637,25.06258869,18-24,Suburban,20.71558737,79,37,32684.21291
6342,32,51818,655,2,12228,205,197,6.459307514,4,29,23.22367179,77,59.39966598,28.43445255,25-34,Suburban,15.81508333,97,56,31963.74553
1005,83,30932,880,3,1770,178,188,8.227803965,8,55,16.45106387,94,60.49783601,17.34945826,18-24,Urban,20.6562198,100,38,26857.78703
8489,30,7901,993,3,2843,195,207,7.069180504,2,54,14.60795176,72,83.46289419,26.05067254,18-24,Suburban,16.44631026,89,57,25876.95637
9659,38,9597,709,1,1073,192,210,7.745356579,4,13,7.12992634,73,95.79770425,24.92172084,45-54,Suburban,7.483000651,85,59,25721.37873
9195,30,64909,847,2,19044,173,180,6.298644116,3,29,21.78943085,95,57.95221235,18.09320338,45-54,Suburban,4.737035068,65,43,33037.2474
6966,96,73391,381,4,17059,225,229,6.919235002,7,40,19.90283097,77,98.12327669,23.72548905,18-24,Rural,1.924146106,98,52,36055.10372
9837,65,85214,760,5,9000,115,126,7.502594825,2,29,6.17753206,64,65.9686163,4.645605791,45-54,Rural,14.64987331,76,58,31516.62642
1117,64,9263,1023,1,14273,246,234,6.695101975,1,20,9.188291792,73,69.56570217,19.53687995,25-34,Rural,7.101283938,65,55,30007.90061
3551,20,64293,1095,4,17121,215,222,7.625609829,10,59,16.14555127,84,57.6840412,28.65007773,25-34,Urban,15.76273786,87,51,34359.80415
6560,59,26805,845,5,1331,117,127,6.659277942,1,10,18.68804804,98,80.79180529,5.696767455,45-54,Urban,1.466411122,68,44,24592.32207
5289,38,92679,186,3,18805,115,111,7.950301658,6,53,7.753405285,71,79.82102473,22.57723777,18-24,Rural,9.391576625,86,38,33558.57488
1846,95,12874,1202,3,8512,229,231,8.713063021,3,27,9.896496369,99,72.11348716,10.30278812,25-34,Suburban,6.513830384,94,55,28698.90554
7316,91,94065,1328,2,5931,155,147,6.256465912,7,48,8.862204234,87,73.80456949,24.69601379,35-44,Urban,9.25835195,65,46,33257.9482
7469,91,87402,890,5,13742,178,167,6.649848107,8,53,9.399943053,94,81.14879379,21.21911708,18-24,Suburban,1.357085744,63,38,34730.79365
9915,80,15079,1460,3,14426,202,197,8.533269082,5,42,23.41426247,60,79.17482675,27.85905347,18-24,Urban,18.10453547,75,32,28710.80762
1224,31,50850,1377,3,6113,127,112,7.894660456,5,45,19.31639146,62,68.71316908,21.64612717,35-44,Suburban,2.917433329,82,45,27608.95079
5208,80,73779,403,2,9419,104,94,6.236126751,2,27,19.74213961,66,94.20571926,12.89900725,35-44,Rural,0.360065659,82,42,29997.21169
7283,52,96408,229,4,3881,205,187,7.459050345,8,56,20.87990622,68,83.38302616,1.3158835,18-24,Urban,23.65722753,88,55,35232.12459
3048,64,10018,695,3,14145,121,128,6.629275545,10,40,12.13146085,95,60.27031653,23.99459001,35-44,Urban,4.821909559,100,46,24691.70739
7233,109,50500,1399,1,14556,216,210,6.597289182,1,44,20.34369229,82,65.99514968,12.84548403,45-54,Urban,20.70153246,63,61,32865.02529
2828,111,13100,657,1,3575,199,191,8.82193603,10,48,24.56826789,83,89.39390509,20.44838875,45-54,Rural,24.11176499,99,53,26470.22275
2917,88,58021,998,4,13714,112,108,8.284624644,9,47,18.96788492,69,55.22626905,4.046927956,18-24,Suburban,13.35302999,99,65,29091.75194
5234,27,20800,1306,5,7185,164,150,8.088691781,1,24,13.33506225,71,87.51159994,26.83809044,45-54,Suburban,13.152954,83,51,26356.92862
7988,44,64400,1391,2,9656,243,250,6.716786451,1,56,19.32719571,78,67.94212206,13.63407612,25-34,Suburban,9.185431125,65,38,35027.84333
